,review_body,review_date,hotelName,hotelUrl
249,"I stayed in this Premier Inn for one night as a stop over for a flight. The staff were extremely friendly, we were served by Zanhrit who couldn't of been more helpful. The room was very clean. We ate in the restaurant for lunch and dinner and it was beautiful, one of the nicest steaks we have ever had, again the staff couldn't of been more helpful. My friend who lives in Dubai joined us for dinner and was very impressed by the menu and said she would 100% go there to dine again. There is also a pool, hot tub and gym on the top floor.Overall this hotel was great value for money and we couldn't thank Zanhrit and the rest of the staff enough for making us feel so welcome. We will be staying again on our way home for Thailand.","June 23, 2019","4    Premier Inn Dubai International Airport Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d1631237-Reviews-Premier_Inn_Dubai_International_Airport_Hotel-Dubai_Emirate_of_Dubai.html
250,"Perfect for stopover, shuttle bus service, 2for 1 offers on food & drink, friendly & helpful staff, clean & comfy room. Fast & efficient check-in. Have stayed here before en route to Australia, & will stay again.","June 22, 2019","4    Premier Inn Dubai International Airport Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d1631237-Reviews-Premier_Inn_Dubai_International_Airport_Hotel-Dubai_Emirate_of_Dubai.html
251,I have a transit flight so i spent one night at premier inn dubai and they give us free shuttle bus from airport and to some malls so i recommend this place for people who want to stay short time enjoy ,"June 21, 2019","4    Premier Inn Dubai International Airport Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d1631237-Reviews-Premier_Inn_Dubai_International_Airport_Hotel-Dubai_Emirate_of_Dubai.html
252,"Can't recommend this hotel highly enough. In terms of economy, convenience, service and basic comfort it would be hard to beat. My room was basic but very clean and comfortable. Breakfasts were delicious and the dining room staff, Jocelyn, Kumara and Marissa were great. Big tick from me!","June 20, 2019","4    Premier Inn Dubai International Airport Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d1631237-Reviews-Premier_Inn_Dubai_International_Airport_Hotel-Dubai_Emirate_of_Dubai.html
253,"Booked a overnight stay for transit. By mistake I choose the wrong date at a non refundable rate. But booking.com and the hotel allowed to cancel for free.Hotel offers free shuttle service 24/7, a nice pool on the rooftop. Staff was always friendly and helpful. Would totally recommend.","June 19, 2019","4    Premier Inn Dubai International Airport Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d1631237-Reviews-Premier_Inn_Dubai_International_Airport_Hotel-Dubai_Emirate_of_Dubai.html
254,I stayed there for one night.... it was really awesome stay... neat and clean room... check in & check out was really smooth... breakfast options were amazing.... pure professional team... Mr Riaz of Maintenance is a amazing person to have in team... ,"June 19, 2019","4    Premier Inn Dubai International Airport Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d1631237-Reviews-Premier_Inn_Dubai_International_Airport_Hotel-Dubai_Emirate_of_Dubai.html
255,"The hotel is simply the best for service and accommodation to all airport terminals. It is the choice for flight crews. The bar and restaurant are equally great. Welcoming. Jocelyn adds to the service and freshness of both with a smile, attentiveness and beauty. Premier Inn excels in all ways. Value, access and location. People, especially. And especially, Jocelyn, who always makes each guest feel like they will always want to come back.","June 19, 2019","4    Premier Inn Dubai International Airport Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d1631237-Reviews-Premier_Inn_Dubai_International_Airport_Hotel-Dubai_Emirate_of_Dubai.html
256,"I wasn't expected to stay in Dubai for a night, but I was lucky to crash over on their bed. It was one of the best beds I ever had. Speaking of the cleanliness, it likes your home. If I have another layover, I'll definitely book again. ","June 17, 2019","4    Premier Inn Dubai International Airport Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d1631237-Reviews-Premier_Inn_Dubai_International_Airport_Hotel-Dubai_Emirate_of_Dubai.html
257,"The hotel is right across from Dubai International Airport and it's a short drive away, and it's priced reasonably for a quick stay, it's very clean and the beds are comfy and the staff are friendly and helpful especially Alice and Amy, they took care of us (me and my partner) the last time we stayed there over the weekend!","June 17, 2019","4    Premier Inn Dubai International Airport Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d1631237-Reviews-Premier_Inn_Dubai_International_Airport_Hotel-Dubai_Emirate_of_Dubai.html
258,"5/5 for all aspects with the exception of the baby cot being old, dirty and ripped.If it was the UK the cot would have been scrapped long ago, don't let it put you off though, because everything else is spot on.The building is dated but like i say, its a good hotel for close to the airport stays and the food and staff are very very good.","June 17, 2019","4    Premier Inn Dubai International Airport Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d1631237-Reviews-Premier_Inn_Dubai_International_Airport_Hotel-Dubai_Emirate_of_Dubai.html
259,"My check in experience was very bad. Booked the room in April. Called my bank to allow the transaction, which they did. On getting there, was informed that my card was never charged. . Was I furious! They apparently tried to charge a day before & I guess I was midair in my 14 hour flight. & no one bothered to inform me because my bank won’t allow it unless I call them to authorize the transaction. Everyone knows how terrible their wi-fi is. So calling my bank was out of question. Luckily, I have another card from my home country & that was the one I used. Otherwise, I would’ve been stranded with two kids because someone did not do their job well. That check-in experience left a bitter taste in my mouth. I just did not get around to appreciate the hotel. ","June 17, 2019","4    Premier Inn Dubai International Airport Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d1631237-Reviews-Premier_Inn_Dubai_International_Airport_Hotel-Dubai_Emirate_of_Dubai.html
260,"We really appreciated the comfortable room, air conditioning and availability of dinner and breakfast on the premises. The free shuttle bus service makes a short stay so much easier. A special thanks to the staff: Bea, Zankrit, Akhila and the breakfast staff. Such a welcome and great service.","June 16, 2019","4    Premier Inn Dubai International Airport Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d1631237-Reviews-Premier_Inn_Dubai_International_Airport_Hotel-Dubai_Emirate_of_Dubai.html
261,"Very clean, friendly staff, great roof top pool with awesome views, very good value.Khem the life guard really looked after us.Evening buffet was excellent, great opportunity to try different food.Our first stay was so good we booked another night on our return trip.Airport shuttle was an added bonus, great pick up and drop off location, just look for the purple mini bus.","June 16, 2019","4    Premier Inn Dubai International Airport Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d1631237-Reviews-Premier_Inn_Dubai_International_Airport_Hotel-Dubai_Emirate_of_Dubai.html
262,"Very nice and clean. Good ambiance. Shuttle service was remarkable. Akhila, Bea & Ryan were superb. The entire check in process was explained in detailed. Every amenity offered was explained in detail as well. To arrive at a hotel at 1030 am it is extremely rare to get checked in before 2pm. They were able to get me check in by 1100 and explained the process and gave me the option of freshening up while I waited. Left no question unanswered.","June 16, 2019","4    Premier Inn Dubai International Airport Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d1631237-Reviews-Premier_Inn_Dubai_International_Airport_Hotel-Dubai_Emirate_of_Dubai.html
263,The hotel promised early checkin . Priority was given to new checkin customers while prebooked where made to wait . Bedsheets where never changed . Room was rush cleaned . No water no towels . Receptionist are not helpful and welcoming as they use to be . Stayed here many times but the hotel is over booked and maybe that’s why they don’t seem to care anymore. The bedsheets where never changed once during our 4day stay . Only 1 towel and no water . They was a very foul smell in the corridor on the 3rd floor and it remained during our stay nobody bothered to check it . ,"June 15, 2019","4    Premier Inn Dubai International Airport Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d1631237-Reviews-Premier_Inn_Dubai_International_Airport_Hotel-Dubai_Emirate_of_Dubai.html
264,Shuttle service is available through out day n night. Breakfast is complementary and good.have a small swimming pool on top. Property is very clean and perfect. Room are spacious but beds are very hard. Value for money.,"June 15, 2019","4    Premier Inn Dubai International Airport Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d1631237-Reviews-Premier_Inn_Dubai_International_Airport_Hotel-Dubai_Emirate_of_Dubai.html
265,"We booked one night at Premier Inn to cover our 17 hour stop over in Dubai. Getting to and from the hotel was so easy in the shuttle bus, and the staff were lovely and welcoming. Our stay allowed us to relax and recharge, and I would highly recommend Premier Inn to anyone.","June 14, 2019","4    Premier Inn Dubai International Airport Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d1631237-Reviews-Premier_Inn_Dubai_International_Airport_Hotel-Dubai_Emirate_of_Dubai.html
266,"My family had a recent long layover in Dubai. I chose Premier Inn mainly for the proximity to the airport and the good reviews I saw. It was a very good choice. We arrived about 5 am and had a scheduled check-in for 2 pm. The staff was very helpful and allowed us to check in early at no extra charge. This was great and allowed us to get a little rest before sightseeing. From the shuttle drivers to front desk staff, you could see they were committed to making sure guests had a great experience. The room was very clean and beds were comfy. We didn't have any meals there so I can't speak about that. The room was stocked with a mini-fridge, water and coffee/tea making ingredients. I would definitely stay at Premier Inn again. The staff made my family's first visit to Dubai a very pleasant one!","June 14, 2019","4    Premier Inn Dubai International Airport Hotel
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g295424-d1631237-Reviews-Premier_Inn_Dubai_International_Airport_Hotel-Dubai_Emirate_of_Dubai.html
